Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-13 14:15:00+05:30,76902.546875,76996.4765625,76852.203125,76951.5,0,0.0,0.0
2026-04-13 14:30:00+05:30,76951.796875,77045.5078125,76918.4921875,76952.4765625,0,0.0,0.0
2026-04-13 14:45:00+05:30,76946.0390625,77039.7890625,76918.078125,77002.7265625,0,0.0,0.0
2026-04-13 15:00:00+05:30,77002.8125,77018.8515625,76797.8671875,76859.359375,0,0.0,0.0
2026-04-13 15:15:00+05:30,76860.171875,76881.3125,76846.7109375,76848.109375,0,0.0,0.0
2026-04-15 09:15:00+05:30,77986.65625,78261.546875,77934.9609375,78013.25,0,0.0,0.0
2026-04-15 09:30:00+05:30,78016.4921875,78065.4921875,77851.7421875,78037.75,0,0.0,0.0
2026-04-15 09:45:00+05:30,78034.53125,78104.0234375,77987.5234375,78078.8984375,0,0.0,0.0
2026-04-15 10:00:00+05:30,78078.1796875,78207.0390625,78066.6484375,78163.96875,0,0.0,0.0
2026-04-15 10:15:00+05:30,78164.140625,78253.140625,78163.796875,78211.2890625,0,0.0,0.0
2026-04-15 10:30:00+05:30,78211.8984375,78257.6015625,78121.0078125,78133.171875,0,0.0,0.0
2026-04-15 10:45:00+05:30,78132.71875,78189.953125,78035.1328125,78056.46875,0,0.0,0.0
2026-04-15 11:00:00+05:30,78055.5,78056.71875,77923.5625,77946.1875,0,0.0,0.0
2026-04-15 11:15:00+05:30,77945.65625,78013.9921875,77903.5703125,77952.53125,0,0.0,0.0
2026-04-15 11:30:00+05:30,77954.46875,78030.8125,77939.1171875,78030.8125,0,0.0,0.0
2026-04-15 11:45:00+05:30,78025.3671875,78076.90625,77996.609375,78052.6171875,0,0.0,0.0
2026-04-15 12:00:00+05:30,78052.6171875,78115.328125,78045.3984375,78102.7734375,0,0.0,0.0
2026-04-15 12:15:00+05:30,78102.8828125,78139.0234375,77987.0390625,78077.6875,0,0.0,0.0
2026-04-15 12:30:00+05:30,78078.7421875,78136.1875,78054.15625,78098.953125,0,0.0,0.0
2026-04-15 12:45:00+05:30,78100.2421875,78123.421875,78016.890625,78018.4296875,0,0.0,0.0
2026-04-15 13:00:00+05:30,78021.5625,78080.828125,77995.3828125,78067.0078125,0,0.0,0.0
2026-04-15 13:15:00+05:30,78065.4296875,78132.1328125,77954.2265625,77988.2421875,0,0.0,0.0
2026-04-15 13:30:00+05:30,77990.203125,78099.65625,77968.7890625,78043.8203125,0,0.0,0.0
2026-04-15 13:45:00+05:30,78044.5078125,78082.90625,77977.453125,78080.15625,0,0.0,0.0
2026-04-15 14:00:00+05:30,78083.2890625,78155.828125,78047.09375,78075.9921875,0,0.0,0.0
2026-04-15 14:15:00+05:30,78080.421875,78149.140625,78031.046875,78112.859375,0,0.0,0.0
2026-04-15 14:30:00+05:30,78114.28125,78146.8515625,78072.5234375,78123.15625,0,0.0,0.0
2026-04-15 14:45:00+05:30,78121.8671875,78225.1484375,78116.8125,78211.90625,0,0.0,0.0
2026-04-15 15:00:00+05:30,78214.46875,78229.7578125,78086.328125,78105.796875,0,0.0,0.0
2026-04-15 15:15:00+05:30,78102.453125,78143.703125,78102.453125,78111.5625,0,0.0,0.0
2026-04-16 09:15:00+05:30,78640.1015625,78727.0703125,78491.21875,78677.5234375,0,0.0,0.0
2026-04-16 09:30:00+05:30,78679.25,78707.4296875,78347.7421875,78352.6015625,0,0.0,0.0
2026-04-16 09:45:00+05:30,78355.2421875,78482.6484375,78250.546875,78250.546875,0,0.0,0.0
2026-04-16 10:00:00+05:30,78250.453125,78446.2578125,78228.140625,78367.15625,0,0.0,0.0
2026-04-16 10:15:00+05:30,78368.5703125,78441.7578125,78307.4765625,78331.671875,0,0.0,0.0
2026-04-16 10:30:00+05:30,78331.6171875,78418.8828125,78331.6171875,78382.2421875,0,0.0,0.0
2026-04-16 10:45:00+05:30,78384.390625,78450.84375,78357.40625,78379.8984375,0,0.0,0.0
2026-04-16 11:00:00+05:30,78380.7265625,78497.6015625,78364.09375,78409.6875,0,0.0,0.0
2026-04-16 11:15:00+05:30,78408.9296875,78460.6796875,78294.2109375,78327.4765625,0,0.0,0.0
2026-04-16 11:30:00+05:30,78332.0078125,78379.1484375,78162.2109375,78175.578125,0,0.0,0.0
2026-04-16 11:45:00+05:30,78178.2265625,78188.84375,77986.171875,77990.1875,0,0.0,0.0
2026-04-16 12:00:00+05:30,77985.171875,77990.1328125,77817.6796875,77951.1796875,0,0.0,0.0
2026-04-16 12:15:00+05:30,77942.109375,77959.6484375,77827.0,77859.0,0,0.0,0.0
2026-04-16 12:30:00+05:30,77858.5625,77896.1171875,77744.890625,77798.0234375,0,0.0,0.0
2026-04-16 12:45:00+05:30,77797.15625,77839.2421875,77715.046875,77793.96875,0,0.0,0.0
2026-04-16 13:00:00+05:30,77794.6875,77865.171875,77687.28125,77739.7734375,0,0.0,0.0
2026-04-16 13:15:00+05:30,77734.6328125,77811.5234375,77675.21875,77733.1484375,0,0.0,0.0
2026-04-16 13:30:00+05:30,77729.921875,77822.6484375,77726.390625,77807.8125,0,0.0,0.0
2026-04-16 13:45:00+05:30,77807.8125,77985.6015625,77807.8125,77931.328125,0,0.0,0.0
2026-04-16 14:00:00+05:30,77929.5234375,77966.3515625,77777.8984375,77900.578125,0,0.0,0.0
2026-04-16 14:15:00+05:30,77900.578125,77987.203125,77854.34375,77987.203125,0,0.0,0.0
2026-04-16 14:30:00+05:30,77989.7578125,78150.4765625,77968.5390625,78083.078125,0,0.0,0.0
2026-04-16 14:45:00+05:30,78083.7421875,78171.3125,78035.40625,78085.7734375,0,0.0,0.0
2026-04-16 15:00:00+05:30,78088.15625,78130.078125,77847.4921875,77939.40625,0,0.0,0.0
2026-04-16 15:15:00+05:30,77916.4375,77996.6015625,77916.4375,77988.65625,0,0.0,0.0
2026-04-17 09:15:00+05:30,77970.2578125,78169.2109375,77737.9375,78157.46875,0,0.0,0.0
2026-04-17 09:30:00+05:30,78160.109375,78166.7578125,77949.1796875,78038.4921875,0,0.0,0.0
2026-04-17 09:45:00+05:30,78039.09375,78161.3984375,78029.640625,78138.453125,0,0.0,0.0
2026-04-17 10:00:00+05:30,78138.453125,78291.8515625,78065.9765625,78269.6171875,0,0.0,0.0
2026-04-17 10:15:00+05:30,78263.28125,78356.609375,78263.28125,78308.0703125,0,0.0,0.0
2026-04-17 10:30:00+05:30,78307.796875,78321.4375,78177.7421875,78217.8984375,0,0.0,0.0
2026-04-17 10:45:00+05:30,78215.8828125,78244.3671875,78187.4921875,78193.3671875,0,0.0,0.0
2026-04-17 11:00:00+05:30,78195.1875,78262.7734375,78140.40625,78242.4609375,0,0.0,0.0
2026-04-17 11:15:00+05:30,78242.5390625,78297.8203125,78232.421875,78266.71875,0,0.0,0.0
2026-04-17 11:30:00+05:30,78267.3984375,78355.1796875,78259.9765625,78331.15625,0,0.0,0.0
2026-04-17 11:45:00+05:30,78331.15625,78414.578125,78247.1171875,78247.1171875,0,0.0,0.0
2026-04-17 12:00:00+05:30,78249.09375,78318.96875,78180.0703125,78291.5234375,0,0.0,0.0
2026-04-17 12:15:00+05:30,78291.2890625,78317.5234375,78272.7421875,78278.2109375,0,0.0,0.0
2026-04-17 12:30:00+05:30,78278.0,78279.2890625,78192.609375,78215.8828125,0,0.0,0.0
2026-04-17 12:45:00+05:30,78215.8203125,78248.25,78192.296875,78210.5,0,0.0,0.0
2026-04-17 13:00:00+05:30,78210.8125,78301.5625,78209.3515625,78272.8125,0,0.0,0.0
2026-04-17 13:15:00+05:30,78272.8125,78280.4765625,78206.5234375,78265.5703125,0,0.0,0.0
2026-04-17 13:30:00+05:30,78265.5703125,78348.9375,78265.0390625,78318.1171875,0,0.0,0.0
2026-04-17 13:45:00+05:30,78317.6875,78338.7578125,78301.9921875,78332.3828125,0,0.0,0.0
2026-04-17 14:00:00+05:30,78331.4765625,78369.328125,78313.46875,78340.53125,0,0.0,0.0
2026-04-17 14:15:00+05:30,78340.9765625,78391.359375,78319.3125,78320.25,0,0.0,0.0
2026-04-17 14:30:00+05:30,78320.25,78443.0078125,78316.1015625,78433.921875,0,0.0,0.0
2026-04-17 14:45:00+05:30,78434.71875,78489.609375,78432.65625,78456.7890625,0,0.0,0.0
2026-04-17 15:00:00+05:30,78457.3125,78505.53125,78395.578125,78497.828125,0,0.0,0.0
2026-04-17 15:15:00+05:30,78493.6484375,78493.75,78473.34375,78493.59375,0,0.0,0.0
2026-04-20 09:15:00+05:30,78622.5390625,78732.171875,78208.9609375,78657.8984375,0,0.0,0.0
2026-04-20 09:30:00+05:30,78656.34375,78672.59375,78390.2578125,78412.7734375,0,0.0,0.0
2026-04-20 09:45:00+05:30,78409.671875,78433.4921875,78339.890625,78433.4921875,0,0.0,0.0
2026-04-20 14:45:00+05:30,78493.5390625,78678.03125,78493.5390625,78655.7265625,0,0.0,0.0
2026-04-20 15:00:00+05:30,78660.3671875,78715.3515625,78582.140625,78582.140625,0,0.0,0.0
2026-04-20 15:15:00+05:30,78585.8203125,78633.4296875,78585.8203125,78616.0078125,0,0.0,0.0
